id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
BABAM1,6,0.012263,0.045096,0.839012,1098,5,-0.34799,0.60483,0.71432,1,14044,1,-0.34799
RGS12,6,0.48163,0.65297,1,12915,2,-0.048512,0.60486,0.71434,1,14045,1,-0.048512
RANBP3,6,0.059136,0.16016,1,3247,4,-0.16094,0.60507,0.71442,1,14046,1,-0.16094
ARFIP2,6,0.48452,0.6548,1,12962,2,-0.012845,0.60531,0.71451,1,14047,1,-0.012845
KCNMB1,6,0.021312,0.073607,0.919128,1639,3,-0.17369,0.60543,0.71455,1,14048,1,-0.17369
hsa-mir-100,4,0.94925,0.94937,1,19157,0,0.034385,0.60585,0.71473,1,14049,1,0.034385
hsa-mir-204,4,0.39736,0.59719,1,11847,2,-0.043819,0.60586,0.71473,1,14050,1,-0.043819
GATC,6,0.6089,0.7388,1,14658,2,-0.047048,0.60609,0.71483,1,14051,1,-0.047048
hsa-mir-7160,4,0.092966,0.22774,1,4535,2,-0.15842,0.60615,0.71487,1,14052,1,-0.15842
LILRB4,6,0.16347,0.33932,1,6744,3,-0.1635,0.60637,0.71496,1,14053,1,-0.1635
CPA3,6,0.34838,0.55134,1,10946,2,-0.05012,0.60652,0.71502,1,14054,1,-0.05012
ZXDB,6,0.28822,0.48473,1,9612,3,-0.11724,0.60656,0.71504,1,14055,1,-0.11724
TMEM242,6,0.20756,0.39202,1,7777,3,-0.17816,0.60661,0.71505,1,14056,1,-0.17816
LMX1B,6,0.14569,0.31807,1,6322,2,0.018357,0.60668,0.71508,1,14057,1,0.018357
NAA11,6,0.37159,0.57635,1,11463,3,-0.087984,0.60685,0.71515,1,14058,1,-0.087984
NRSN1,6,0.33258,0.53401,1,10586,3,-0.1062,0.60704,0.71523,1,14059,1,-0.1062
COL4A4,6,0.36624,0.57069,1,11346,3,-0.10294,0.60708,0.71525,1,14060,1,-0.10294
SIX3,6,0.53037,0.68485,1,13564,1,-0.0045851,0.60711,0.71526,1,14061,1,-0.0045851
PHACTR2,6,0.0025547,0.011782,0.602738,400,4,-0.23704,0.60718,0.71529,1,14062,1,-0.23704
ALDH16A1,6,0.80215,0.84798,1,16936,1,0.0033649,0.60723,0.71531,1,14063,1,0.0033649
hsa-mir-548i-3,2,0.060844,0.1638,1,3309,1,-0.62021,0.60731,0.71533,1,14064,0,-0.62021
CCDC28A,6,0.085075,0.21238,1,4247,3,-0.14437,0.60744,0.71539,1,14065,1,-0.14437
NXF1,6,0.36753,0.5721,1,11383,2,-0.111,0.60749,0.71541,1,14066,1,-0.111
MBD3L5,1,0.39248,0.59394,1,11792,0,-0.14207,0.60752,0.71542,1,14067,0,-0.14207
hsa-mir-6081,4,0.24948,0.44077,1,8703,2,-0.20359,0.60759,0.71544,1,14068,1,-0.20359
NCAPD3,6,0.28799,0.48446,1,9604,3,-0.13298,0.60789,0.71556,1,14069,1,-0.13298
TTLL1,6,0.36182,0.56592,1,11243,3,-0.014288,0.60798,0.7156,1,14070,1,-0.014288
RPL26L1,6,0.98384,0.98376,1,19954,0,0.039685,0.60812,0.71566,1,14071,1,0.039685
POTED,4,0.10329,0.24767,1,4905,2,-0.19031,0.60816,0.71567,1,14072,1,-0.19031
TESPA1,6,0.24345,0.43382,1,8550,3,-0.074554,0.60838,0.71577,1,14073,1,-0.074554
C11orf91,6,0.24413,0.43459,1,8563,3,-0.19181,0.60841,0.71578,1,14074,1,-0.19181
PPP4R1,6,0.016331,0.058361,0.88643,1336,4,-0.25991,0.60848,0.71581,1,14075,1,-0.25991
SRGAP3,6,0.11242,0.26482,1,5230,3,-0.18984,0.60862,0.71587,1,14076,1,-0.18984
C9orf69,6,0.60876,0.7387,1,14657,2,-0.036236,0.60878,0.71594,1,14077,1,-0.036236
PLEKHG6,6,0.04589,0.13219,0.986891,2741,3,-0.10135,0.60883,0.71596,1,14078,1,-0.10135
NME1,3,0.16211,0.33772,1,6712,1,-0.17584,0.60885,0.71598,1,14079,1,-0.17584
PIGZ,6,0.79262,0.84369,1,16840,1,0.054748,0.60885,0.71598,1,14080,1,0.054748
UGT3A1,6,0.27292,0.46743,1,9227,2,-0.048168,0.609,0.71604,1,14081,1,-0.048168
FAM189B,6,0.90307,0.90706,1,18223,1,-0.024407,0.60904,0.71606,1,14082,1,-0.024407
CTDSP2,6,0.010497,0.039301,0.815033,986,4,-0.31344,0.6094,0.71622,1,14083,1,-0.31344
STRIP2,6,0.48187,0.65311,1,12919,2,-0.034818,0.60944,0.71624,1,14084,1,-0.034818
RGPD6,2,0.64124,0.7616,1,15108,0,-0.028597,0.60944,0.71624,1,14085,0,-0.028597
RSBN1,6,0.15025,0.32353,1,6424,3,-0.17519,0.60947,0.71625,1,14086,1,-0.17519
RHOXF2,3,0.57418,0.71454,1,14170,1,-0.0020406,0.6099,0.71644,1,14087,1,-0.0020406
SLC6A17,6,0.76503,0.83189,1,16591,1,0.012372,0.61001,0.71648,1,14088,1,0.012372
SLC22A20,6,0.048,0.13665,0.991858,2819,4,-0.27304,0.6101,0.71652,1,14089,1,-0.27304
ELL2,6,0.37953,0.58493,1,11616,2,-0.007176,0.61017,0.71654,1,14090,1,-0.007176
GAS2L3,6,0.94695,0.94712,1,19104,0,-0.031693,0.6102,0.71655,1,14091,1,-0.031693
ITGB2,6,0.074307,0.19116,1,3824,3,-0.21292,0.61027,0.71657,1,14092,1,-0.21292
P4HB,6,0.00091995,0.004525,0.389779,237,5,-0.39664,0.61036,0.71661,1,14093,1,-0.39664
LARS,6,0.082654,0.20761,1,4150,2,-0.18301,0.61048,0.71665,1,14094,1,-0.18301
ABI2,6,0.11109,0.26236,1,5181,4,-0.19774,0.61064,0.71672,1,14095,1,-0.19774
ATP6V1E1,6,0.63894,0.75994,1,15071,1,-0.0051615,0.61067,0.71673,1,14096,1,-0.0051615
hsa-mir-548ah,2,0.82002,0.85655,1,17134,0,0.054397,0.61067,0.71673,1,14097,0,0.054397
BARHL2,6,0.52569,0.68173,1,13495,2,-0.066949,0.61088,0.71681,1,14098,1,-0.066949
FXYD6-FXYD2,2,0.32264,0.52301,1,10369,1,-0.23293,0.61095,0.71684,1,14099,0,-0.23293
TM9SF4,6,0.14033,0.31153,1,6191,2,-0.063869,0.61106,0.71689,1,14100,1,-0.063869
HYDIN,6,0.70191,0.80665,1,16076,2,-0.085277,0.61118,0.71694,1,14101,1,-0.085277
RCBTB1,6,0.61355,0.74204,1,14716,2,0.0085027,0.61135,0.717,1,14102,1,0.0085027
FOXN4,6,0.0025612,0.01181,0.602738,401,4,-0.32818,0.61146,0.71705,1,14103,1,-0.32818
DHX16,6,0.61939,0.74614,1,14801,2,-0.11704,0.61163,0.71712,1,14104,1,-0.11704
ARMCX5-GPRASP2,6,0.02513,0.084933,0.935175,1858,5,-0.20933,0.61184,0.71721,1,14105,1,-0.20933
RAB7L1,6,0.3711,0.57583,1,11451,3,-0.15968,0.61193,0.71724,1,14106,1,-0.15968
ANAPC16,6,0.040239,0.11993,0.979407,2504,3,-0.14279,0.61198,0.71727,1,14107,1,-0.14279
TSACC,6,0.07725,0.19701,1,3939,3,-0.11803,0.61212,0.71732,1,14108,1,-0.11803
C8orf48,6,0.19422,0.3762,1,7444,3,-0.17176,0.61221,0.71736,1,14109,1,-0.17176
H3F3C,6,0.053474,0.14826,1,3003,3,-0.17139,0.61228,0.71738,1,14110,1,-0.17139
MITF,6,0.95554,0.95557,1,19307,0,-0.021282,0.61233,0.7174,1,14111,1,-0.021282
BTN2A1,6,0.26267,0.45585,1,9008,2,-0.061772,0.61238,0.71742,1,14112,1,-0.061772
ATF7IP2,6,0.09191,0.22568,1,4495,4,-0.1374,0.61252,0.71747,1,14113,1,-0.1374
ZNF277,6,0.042259,0.12429,0.981927,2587,3,-0.13029,0.61259,0.7175,1,14114,1,-0.13029
FOXS1,6,0.051178,0.14341,1,2925,4,-0.1659,0.61268,0.71754,1,14115,1,-0.1659
DOCK7,6,0.096931,0.23558,1,4674,3,-0.15302,0.61275,0.71757,1,14116,1,-0.15302
UCMA,6,0.43011,0.61885,1,12249,1,0.035489,0.61296,0.71766,1,14117,1,0.035489
NFASC,6,0.54805,0.69678,1,13818,2,-0.026449,0.61324,0.71777,1,14118,1,-0.026449
PLEKHD1,6,0.66939,0.78228,1,15545,2,-0.039542,0.61326,0.71778,1,14119,1,-0.039542
NDUFAF5,6,0.30589,0.50444,1,9996,3,-0.087982,0.61343,0.71785,1,14120,1,-0.087982
hsa-mir-181b-2,4,0.0031668,0.014076,0.631378,455,2,-0.23382,0.61346,0.71787,1,14121,1,-0.23382
RNF126,6,0.0013939,0.0067211,0.47619,288,4,-0.29823,0.61361,0.71794,1,14122,1,-0.29823
ACP6,6,0.29749,0.49501,1,9812,3,-0.13482,0.61375,0.71801,1,14123,1,-0.13482
MCOLN1,6,0.12106,0.28075,1,5559,4,-0.14544,0.61385,0.71805,1,14124,1,-0.14544
TCEAL8,6,0.079053,0.2006,1,4020,3,-0.21326,0.61387,0.71805,1,14125,1,-0.21326
HCN3,6,0.0082443,0.031812,0.777251,837,4,-0.31928,0.61408,0.71813,1,14126,1,-0.31928
FAM177B,6,0.13091,0.29863,1,5939,3,-0.17889,0.6141,0.71814,1,14127,1,-0.17889
RABGEF1,6,0.0094145,0.035677,0.799189,911,5,-0.36919,0.61431,0.71823,1,14128,1,-0.36919
TAF8,6,0.03581,0.11003,0.962609,2332,4,-0.41513,0.61436,0.71825,1,14129,1,-0.41513
CCL24,6,0.0047029,0.019619,0.692992,578,5,-0.69286,0.61438,0.71826,1,14130,1,-0.69286
MAGEA10,6,0.020249,0.070407,0.914399,1575,2,-0.063188,0.61454,0.71833,1,14131,1,-0.063188
EXOC1,6,0.22724,0.415,1,8227,3,-0.098477,0.61461,0.71837,1,14132,1,-0.098477
ACP1,6,0.91722,0.91864,1,18478,1,0.0097561,0.61478,0.71842,1,14133,1,0.0097561
HERPUD1,6,0.24213,0.43226,1,8516,3,-0.096931,0.61482,0.71844,1,14134,1,-0.096931
TFIP11,6,0.93478,0.93504,1,18827,0,-0.023303,0.61485,0.71846,1,14135,1,-0.023303
CRELD1,6,0.026888,0.089962,0.940441,1955,4,-0.32984,0.61496,0.71851,1,14136,1,-0.32984
hsa-mir-193b,4,0.71386,0.81248,1,16184,1,0.0385,0.61516,0.71859,1,14137,1,0.0385
PHOX2A,6,0.071676,0.18591,1,3729,3,-0.19875,0.61534,0.71867,1,14138,1,-0.19875
hsa-mir-409,4,0.076587,0.19571,1,3916,2,-0.16022,0.61554,0.71877,1,14139,1,-0.16022
EPHX4,6,0.37311,0.57799,1,11488,3,-0.079623,0.6158,0.71888,1,14140,1,-0.079623
C10orf32,6,0.90518,0.9087,1,18263,1,0.075266,0.61582,0.71888,1,14141,1,0.075266
STAG2,6,0.2373,0.4266,1,8439,2,-0.030206,0.61587,0.7189,1,14142,1,-0.030206
TRMT5,6,0.12018,0.27911,1,5530,2,0.017655,0.61594,0.71893,1,14143,1,0.017655
PDCD2L,6,0.16289,0.33864,1,6731,3,-0.16821,0.61619,0.71903,1,14144,1,-0.16821
NEU3,6,0.30569,0.50421,1,9991,2,-0.022726,0.61622,0.71904,1,14145,1,-0.022726
CASKIN1,6,0.39817,0.59771,1,11860,2,-0.060681,0.61624,0.71905,1,14146,1,-0.060681
POTEI,2,0.34915,0.55217,1,10968,1,-0.16833,0.61635,0.7191,1,14147,0,-0.16833
IKZF2,6,0.42454,0.61514,1,12179,2,-0.026924,0.61647,0.71915,1,14148,1,-0.026924
ESRRG,6,0.59731,0.73065,1,14492,2,-0.06399,0.6165,0.71916,1,14149,1,-0.06399
MPZL1,6,0.085067,0.21236,1,4245,4,-0.15929,0.61654,0.71919,1,14150,1,-0.15929
TRDN,6,0.55197,0.69936,1,13875,2,-0.018971,0.61663,0.71923,1,14151,1,-0.018971
DNAJA2,6,0.12837,0.2941,1,5840,4,-0.15969,0.61668,0.71925,1,14152,1,-0.15969
hsa-mir-6503,4,0.037073,0.11284,0.964935,2389,2,-0.1778,0.6168,0.7193,1,14153,1,-0.1778
NARR,3,0.091685,0.22526,1,4488,2,-0.26486,0.61689,0.71933,1,14154,1,-0.26486
hsa-mir-5708,3,0.28745,0.48383,1,9591,1,0.066978,0.61692,0.71934,1,14155,1,0.066978
SNX14,6,0.2249,0.41226,1,8173,2,-0.018099,0.61694,0.71935,1,14156,1,-0.018099
TOP1,6,0.97655,0.97643,1,19791,0,0.1136,0.61728,0.71948,1,14157,1,0.1136
HNRNPH1,6,0.041673,0.12304,0.981385,2566,3,-0.18182,0.61731,0.71949,1,14158,1,-0.18182
SLC35F1,6,0.013007,0.047575,0.846677,1150,4,-0.31305,0.61733,0.7195,1,14159,1,-0.31305
KRTAP4-9,4,0.6891,0.79689,1,15869,1,-0.016265,0.61733,0.7195,1,14160,1,-0.016265
PQLC1,6,0.0092018,0.034963,0.793684,898,3,-0.24002,0.61758,0.71961,1,14161,1,-0.24002
hsa-mir-1250,4,0.013983,0.050791,0.860318,1208,3,-0.37783,0.6176,0.71962,1,14162,1,-0.37783
ZNF135,6,0.8841,0.89341,1,17935,1,0.052846,0.61777,0.71969,1,14163,1,0.052846
C1QBP,6,0.37484,0.5799,1,11524,3,-0.10167,0.61781,0.7197,1,14164,1,-0.10167
PAK4,6,0.88267,0.89249,1,17916,1,-0.020027,0.61798,0.71977,1,14165,1,-0.020027
CACNG3,6,0.27432,0.46902,1,9261,3,-0.1103,0.61811,0.71983,1,14166,1,-0.1103
CLDND1,6,0.035072,0.10841,0.961453,2307,3,-0.23069,0.61814,0.71984,1,14167,1,-0.23069
OR4B1,6,0.12939,0.29592,1,5877,2,-0.044734,0.61825,0.71989,1,14168,1,-0.044734
CUTA,6,0.5969,0.73037,1,14483,2,-0.07646,0.6186,0.72004,1,14169,1,-0.07646
OSBPL7,6,0.037402,0.11362,0.96787,2400,2,-0.067324,0.61862,0.72005,1,14170,1,-0.067324
CELSR1,6,0.20579,0.38996,1,7730,2,0.014607,0.61867,0.72008,1,14171,1,0.014607
C19orf48,6,0.045345,0.13099,0.984112,2719,3,-0.15137,0.61883,0.72015,1,14172,1,-0.15137
FAH,6,0.13133,0.29936,1,5953,3,-0.068249,0.61892,0.72019,1,14173,1,-0.068249
KCNC3,6,0.25859,0.45126,1,8920,2,-0.10927,0.61895,0.7202,1,14174,1,-0.10927
RAB1B,6,0.93164,0.93191,1,18764,1,-0.092891,0.61913,0.72028,1,14175,1,-0.092891
DENR,6,0.07794,0.1984,1,3974,3,-0.11951,0.61918,0.72029,1,14176,1,-0.11951
HUS1,6,1.6258e-07,2.177e-06,0.002475,18,5,-0.95024,0.61922,0.72032,1,14177,1,-0.95024
KIAA2018,6,0.47273,0.64722,1,12816,2,-0.022917,0.61936,0.72038,1,14178,1,-0.022917
hsa-mir-3943,4,0.87514,0.88758,1,17794,0,0.12884,0.61943,0.72041,1,14179,1,0.12884
hsa-mir-548m,4,0.10438,0.24972,1,4954,2,-0.21648,0.61945,0.72041,1,14180,1,-0.21648
PROSER1,6,0.27502,0.46981,1,9278,3,-0.06706,0.61964,0.72049,1,14181,1,-0.06706
hsa-mir-5188,4,0.090406,0.22277,1,4438,2,-0.20628,0.61972,0.72053,1,14182,1,-0.20628
hsa-mir-6756,4,0.1473,0.31997,1,6355,1,-0.023801,0.61987,0.72059,1,14183,1,-0.023801
GNS,6,0.024597,0.083389,0.9347,1822,3,-0.12661,0.62003,0.72066,1,14184,1,-0.12661
hsa-mir-490,4,0.25567,0.44789,1,8849,2,-0.13665,0.62003,0.72067,1,14185,1,-0.13665
MSH5,6,0.40879,0.60482,1,11989,2,-0.066063,0.62017,0.72073,1,14186,1,-0.066063
TRIM26,6,0.07009,0.18273,1,3668,4,-0.37841,0.62035,0.72081,1,14187,1,-0.37841
PDE7B,6,0.11825,0.27555,1,5461,4,-0.15872,0.62037,0.72082,1,14188,1,-0.15872
MAGED4,2,0.41693,0.61016,1,12078,1,-0.15018,0.6205,0.72088,1,14189,0,-0.15018
LRRFIP1,6,0.73513,0.82019,1,16335,1,-0.041171,0.62058,0.72091,1,14190,1,-0.041171
ARV1,6,0.26911,0.46315,1,9154,3,-0.11181,0.6206,0.72092,1,14191,1,-0.11181
EVI5,6,0.083118,0.20851,1,4165,4,-0.24345,0.62072,0.72096,1,14192,1,-0.24345
ADCYAP1,6,0.31923,0.51938,1,10286,3,-0.11012,0.62076,0.72098,1,14193,1,-0.11012
FAM180B,6,0.18234,0.36193,1,7169,3,-0.14361,0.62085,0.72101,1,14194,1,-0.14361
FBXO18,6,0.6663,0.78002,1,15493,2,0.073165,0.62099,0.72107,1,14195,1,0.073165
hsa-mir-1252,3,0.84081,0.8674,1,17392,0,-0.035424,0.62121,0.72116,1,14196,1,-0.035424
SRD5A1,6,0.048592,0.13789,0.992153,2844,3,-0.16691,0.62131,0.7212,1,14197,1,-0.16691
CD4,6,0.28758,0.48399,1,9593,3,-0.085684,0.62159,0.72132,1,14198,1,-0.085684
LAMB3,6,0.28804,0.48452,1,9606,3,-0.071705,0.62161,0.72133,1,14199,1,-0.071705
KLHL9,6,0.53965,0.69107,1,13699,2,-0.087429,0.62184,0.72142,1,14200,1,-0.087429
SYT1,6,0.22755,0.41536,1,8236,3,-0.11337,0.62191,0.72145,1,14201,1,-0.11337
RGP1,6,0.04542,0.13115,0.984112,2726,2,-0.065101,0.62193,0.72147,1,14202,1,-0.065101
KHSRP,6,0.0038542,0.016583,0.670733,506,4,-0.42174,0.62195,0.72147,1,14203,1,-0.42174
PJA2,6,0.47127,0.6463,1,12792,1,-0.063811,0.622,0.72149,1,14204,1,-0.063811
MTDH,6,0.68992,0.7975,1,15878,2,-0.084743,0.62218,0.72156,1,14205,1,-0.084743
ACTL6B,6,0.71302,0.81217,1,16177,1,0.010081,0.62239,0.72165,1,14206,1,0.010081
PGRMC1,6,0.16836,0.34511,1,6852,2,-0.054896,0.62257,0.72172,1,14207,1,-0.054896
PAK2,6,0.047771,0.13617,0.991598,2809,3,-0.15322,0.62269,0.72177,1,14208,1,-0.15322
GPR137B,6,0.036272,0.11107,0.962818,2361,4,-0.32132,0.6228,0.72182,1,14209,1,-0.32132
GLYATL1,6,0.10809,0.25674,1,5075,4,-0.15517,0.62305,0.72192,1,14210,1,-0.15517
HOGA1,6,0.25882,0.45153,1,8923,3,-0.15182,0.62308,0.72193,1,14211,1,-0.15182
hsa-mir-4480,4,0.72857,0.8178,1,16283,1,0.021083,0.62313,0.72195,1,14212,1,0.021083
hsa-mir-1237,4,0.1404,0.31161,1,6194,2,-0.19465,0.62323,0.72199,1,14213,1,-0.19465
CPN2,6,0.30661,0.50528,1,10006,3,-0.10869,0.62328,0.72201,1,14214,1,-0.10869
PRTG,6,0.6115,0.74059,1,14693,2,-0.026356,0.62351,0.72212,1,14215,1,-0.026356
ANXA2R,6,0.29864,0.49625,1,9841,3,-0.092077,0.62369,0.7222,1,14216,1,-0.092077
GNAT3,6,0.32404,0.52462,1,10404,2,-0.089488,0.62449,0.72252,1,14217,1,-0.089488
SLC35G2,6,0.34786,0.55077,1,10938,3,-0.11144,0.62456,0.72254,1,14218,1,-0.11144
SLITRK2,6,0.022537,0.077299,0.925456,1709,4,-0.21911,0.62479,0.72263,1,14219,1,-0.21911
hsa-mir-6509,4,0.82064,0.85687,1,17142,1,-0.055895,0.62481,0.72264,1,14220,1,-0.055895
TMEM186,6,0.11944,0.27776,1,5503,2,-0.083371,0.62497,0.72269,1,14221,1,-0.083371
SLAMF7,6,0.03136,0.10006,0.952445,2150,4,-0.21228,0.62499,0.7227,1,14222,1,-0.21228
PPIAL4C,1,0.37456,0.57959,1,11515,0,-0.12556,0.62544,0.72289,1,14223,0,-0.12556
hsa-mir-363,4,0.69164,0.79883,1,15906,1,-0.049644,0.62547,0.72289,1,14224,1,-0.049644
CHMP4B,6,0.13092,0.29864,1,5940,4,-0.20569,0.62558,0.72294,1,14225,1,-0.20569
hsa-mir-1912,2,0.75685,0.82862,1,16511,0,0.011309,0.62567,0.72298,1,14226,0,0.011309
hsa-mir-3127,4,0.041875,0.12349,0.981927,2573,2,-0.25119,0.62598,0.72312,1,14227,1,-0.25119
FAM122A,6,0.086698,0.21558,1,4308,3,-0.12853,0.6261,0.72316,1,14228,1,-0.12853
hsa-mir-4505,4,0.33835,0.54042,1,10723,2,-0.16836,0.62629,0.72323,1,14229,1,-0.16836
NCK2,6,0.047923,0.13649,0.991858,2815,3,-0.20925,0.62635,0.72326,1,14230,1,-0.20925
POMK,4,0.83413,0.86377,1,17299,1,-0.033118,0.62647,0.72332,1,14231,1,-0.033118
RBM12,6,0.045108,0.13049,0.984112,2705,2,0.004616,0.62649,0.72333,1,14232,1,0.004616
EML2,4,0.59206,0.72695,1,14422,1,0.008759,0.6266,0.72337,1,14233,1,0.008759
hsa-mir-892a,4,0.39812,0.59767,1,11858,2,-0.012737,0.62687,0.72349,1,14234,1,-0.012737
hsa-mir-6068,4,0.57072,0.71214,1,14115,1,-0.10408,0.62692,0.72351,1,14235,1,-0.10408
SS18L1,6,0.34658,0.54937,1,10908,3,-0.12986,0.62692,0.72351,1,14236,1,-0.12986
PSMB11,6,0.29188,0.4888,1,9689,3,-0.14361,0.62696,0.72353,1,14237,1,-0.14361
KLK4,6,0.42989,0.61869,1,12247,2,-0.036893,0.62701,0.72355,1,14238,1,-0.036893
VWCE,6,0.38851,0.59133,1,11743,1,0.023811,0.62708,0.72358,1,14239,1,0.023811
DNAJC5B,6,0.041333,0.12232,0.981308,2545,4,-0.17411,0.62721,0.72364,1,14240,1,-0.17411
PASD1,6,0.12687,0.29135,1,5784,3,-0.076174,0.62735,0.7237,1,14241,1,-0.076174
CAPN3,6,0.023718,0.080807,0.934132,1760,4,-0.38026,0.62749,0.72375,1,14242,1,-0.38026
hsa-mir-4511,4,0.7014,0.80628,1,16067,1,0.017883,0.62749,0.72375,1,14243,1,0.017883
SLC35E2,3,0.52922,0.6841,1,13545,1,0.077864,0.62754,0.72378,1,14244,1,0.077864
PEX10,6,0.5567,0.70257,1,13935,2,-0.043704,0.62755,0.72379,1,14245,1,-0.043704
UGT2B7,6,0.11439,0.26844,1,5313,3,-0.10269,0.62762,0.72382,1,14246,1,-0.10269
BPIFA2,6,0.9186,0.91985,1,18508,1,-0.0054748,0.62767,0.72384,1,14247,1,-0.0054748
TCP10L,6,0.020983,0.072634,0.916067,1620,5,-0.17333,0.62778,0.72388,1,14248,1,-0.17333
hsa-mir-26b,4,0.19972,0.3827,1,7601,2,-0.12594,0.62785,0.72391,1,14249,1,-0.12594
OR8J3,6,0.80535,0.84947,1,16973,1,-0.096316,0.62787,0.72392,1,14250,1,-0.096316
C11orf63,6,0.12715,0.29186,1,5799,1,0.076096,0.62794,0.72394,1,14251,1,0.076096
RGS2,6,0.31945,0.51962,1,10292,1,0.02305,0.62805,0.724,1,14252,1,0.02305
TUBB2B,6,0.20329,0.38697,1,7683,3,-0.064357,0.6281,0.72402,1,14253,1,-0.064357
GALP,6,0.074018,0.19058,1,3814,3,-0.22797,0.62821,0.72406,1,14254,1,-0.22797
hsa-mir-1289-1,4,0.24054,0.43038,1,8490,2,-0.068422,0.62829,0.7241,1,14255,1,-0.068422
TMEM60,6,0.67486,0.78636,1,15637,1,0.0055093,0.6283,0.7241,1,14256,1,0.0055093
OSTC,5,0.19229,0.37385,1,7409,2,-0.15437,0.62831,0.7241,1,14257,1,-0.15437
TRIM25,6,0.15769,0.33247,1,6607,2,-0.030955,0.62841,0.72415,1,14258,1,-0.030955
hsa-mir-6846,4,0.15807,0.33293,1,6616,2,-0.16662,0.62857,0.72422,1,14259,1,-0.16662
SNX10,6,0.67767,0.78847,1,15683,2,-0.071836,0.62861,0.72424,1,14260,1,-0.071836
HPS4,6,0.065434,0.17327,1,3484,2,-0.058413,0.62864,0.72424,1,14261,1,-0.058413
RPL36AL,6,0.021558,0.074374,0.920001,1652,4,-0.31021,0.62868,0.72426,1,14262,1,-0.31021
KHDRBS3,6,0.96355,0.96363,1,19480,0,-0.01625,0.62873,0.72428,1,14263,1,-0.01625
ZNF70,6,0.34468,0.54727,1,10857,3,-0.036291,0.62877,0.7243,1,14264,1,-0.036291
PELI3,6,0.051966,0.14504,1,2948,3,-0.2238,0.62884,0.72433,1,14265,1,-0.2238
CLCN7,6,0.039726,0.11878,0.976116,2489,4,-0.2738,0.62904,0.72441,1,14266,1,-0.2738
SESN3,6,0.010589,0.039627,0.816851,992,3,-0.16904,0.62909,0.72442,1,14267,1,-0.16904
BIVM-ERCC5,2,0.81394,0.85358,1,17068,0,0.055396,0.62924,0.72448,1,14268,0,0.055396
hsa-mir-3678,4,0.59284,0.72752,1,14435,1,-0.0028373,0.6293,0.72451,1,14269,1,-0.0028373
PCDHGA8,2,0.40563,0.60264,1,11950,1,-0.14021,0.62934,0.72452,1,14270,0,-0.14021
CCDC41,6,0.82784,0.86048,1,17224,1,-0.079127,0.6294,0.72455,1,14271,1,-0.079127
hsa-mir-483,4,0.86884,0.88361,1,17697,0,-0.035738,0.62943,0.72456,1,14272,1,-0.035738
FAM3A,6,0.20264,0.3862,1,7669,2,0.046843,0.62952,0.72459,1,14273,1,0.046843
WNT5B,6,0.054673,0.15075,1,3050,2,-0.12075,0.62967,0.72467,1,14274,1,-0.12075
PCDHA1,2,0.40207,0.6003,1,11913,1,-0.10101,0.62974,0.7247,1,14275,0,-0.10101
C9orf96,6,0.19486,0.37696,1,7464,2,-0.024831,0.62981,0.72473,1,14276,1,-0.024831
TTC31,6,0.096743,0.2352,1,4667,3,-0.21896,0.62999,0.72481,1,14277,1,-0.21896
ARID1B,6,0.16213,0.33773,1,6713,3,-0.15704,0.63035,0.72496,1,14278,1,-0.15704
hsa-mir-4650-1,3,0.20029,0.38338,1,7613,1,-0.0027479,0.63044,0.725,1,14279,1,-0.0027479
hsa-mir-4458,4,0.24573,0.43648,1,8607,2,-0.042092,0.63051,0.72503,1,14280,1,-0.042092
hsa-mir-329-1,1,0.36947,0.57413,1,11420,0,-0.093846,0.63053,0.72504,1,14281,0,-0.093846
HDC,6,0.036341,0.11122,0.962922,2363,3,-0.022801,0.6306,0.72507,1,14282,1,-0.022801
NMNAT3,6,0.4826,0.6536,1,12933,2,-0.027625,0.63062,0.72508,1,14283,1,-0.027625
FAM222B,6,0.0044448,0.0187,0.683689,558,5,-0.27278,0.63087,0.72518,1,14284,1,-0.27278
ARF3,6,0.92946,0.92976,1,18714,1,0.030347,0.63102,0.72524,1,14285,1,0.030347
HTR2C,6,0.55294,0.70005,1,13895,2,-0.020318,0.63122,0.72532,1,14286,1,-0.020318
EFHD2,6,0.54427,0.6942,1,13767,1,-0.020481,0.63127,0.72534,1,14287,1,-0.020481
ACSM1,6,0.56874,0.71078,1,14092,2,-0.036685,0.63131,0.72536,1,14288,1,-0.036685
ACADS,6,0.098822,0.23921,1,4748,3,-0.11757,0.63134,0.72537,1,14289,1,-0.11757
NUDT11,6,0.12327,0.28474,1,5658,4,-0.17728,0.63147,0.72542,1,14290,1,-0.17728
MYOT,6,0.37925,0.58462,1,11610,2,-0.022096,0.63154,0.72545,1,14291,1,-0.022096
PALB2,6,0.00068003,0.0034046,0.331801,210,3,-0.54538,0.63167,0.72549,1,14292,1,-0.54538
MGAT3,6,0.20323,0.38689,1,7681,3,-0.087353,0.63199,0.72563,1,14293,1,-0.087353
hsa-mir-1271,4,0.37645,0.58167,1,11554,2,-0.13789,0.63204,0.72565,1,14294,1,-0.13789
LEAP2,6,0.31108,0.51027,1,10104,3,-0.12621,0.63214,0.7257,1,14295,1,-0.12621
