id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
ZNF728,5,0.35717,0.61456,1,12309,3,-0.35302,0.80009,0.79997,1,15587,0,-0.35302
GPC5,6,0.57171,0.77275,1,15446,3,-0.27403,0.80009,0.79998,1,15588,0,-0.27403
ZNF572,6,0.11087,0.29493,0.986721,6071,4,-0.32136,0.80011,0.79998,1,15589,0,-0.32136
KRTAP3-1,6,0.23483,0.47224,1,9619,4,-0.37318,0.80024,0.80011,1,15590,0,-0.37318
ATG4A,6,0.88396,0.93822,1,18695,1,-0.17905,0.8003,0.80017,1,15591,0,-0.17905
DSP,6,0.33287,0.5922,1,11906,4,-0.25495,0.80035,0.80023,1,15592,0,-0.25495
MAGEA1,6,0.069952,0.20673,0.976596,4319,1,-0.1667,0.80036,0.80024,1,15593,0,-0.1667
ZNF131,6,0.31006,0.56614,1,11394,4,-0.37805,0.80042,0.80029,1,15594,0,-0.37805
NCMAP,6,0.0071979,0.031629,0.825722,777,3,-0.32189,0.80043,0.8003,1,15595,0,-0.32189
SYT3,6,0.24839,0.49004,1,9938,3,-0.27133,0.80054,0.80043,1,15596,0,-0.27133
ANXA8L2,2,0.19944,0.42444,0.999642,8667,2,-0.34206,0.80056,0.80045,1,15597,0,-0.34206
GPR83,6,0.1442,0.34563,0.995192,7083,2,-0.19029,0.80061,0.8005,1,15598,0,-0.19029
MXD3,6,0.039694,0.13173,0.946318,2845,5,-0.43106,0.80063,0.80052,1,15599,0,-0.43106
GRM2,6,0.26347,0.50923,1,10333,3,-0.25795,0.80073,0.80063,1,15600,0,-0.25795
hsa-mir-1236,4,0.27207,0.51998,1,10527,3,-0.3405,0.80076,0.80066,1,15601,0,-0.3405
hsa-mir-3909,4,0.88322,0.93778,1,18688,1,-0.17207,0.80077,0.80068,1,15602,0,-0.17207
LMBRD1,6,0.2795,0.52921,1,10693,4,-0.25047,0.80078,0.8007,1,15603,0,-0.25047
PRRX1,6,0.10404,0.28153,0.986721,5798,5,-0.27602,0.80082,0.80074,1,15604,0,-0.27602
SPP2,6,0.010758,0.045538,0.864613,1077,4,-0.53409,0.80087,0.80079,1,15605,0,-0.53409
LGI2,6,0.11227,0.29711,0.986721,6117,2,-0.13977,0.80091,0.80082,1,15606,0,-0.13977
CKB,6,0.29659,0.55004,1,11090,3,-0.34609,0.80102,0.80093,1,15607,0,-0.34609
KRTAP13-3,6,0.24634,0.48739,1,9886,4,-0.37022,0.80112,0.80103,1,15608,0,-0.37022
hsa-mir-655,4,0.19277,0.41512,0.998792,8498,2,-0.26797,0.80118,0.80109,1,15609,0,-0.26797
ATP6V0D2,6,0.14215,0.34256,0.995192,7010,4,-0.34735,0.80118,0.8011,1,15610,0,-0.34735
OR6T1,6,0.17552,0.39081,0.997379,8014,2,-0.2124,0.80121,0.80112,1,15611,0,-0.2124
MBD3L1,6,0.2664,0.51289,1,10394,2,-0.16646,0.80124,0.80116,1,15612,0,-0.16646
FCRLA,6,0.26131,0.50651,1,10274,4,-0.24559,0.80132,0.80124,1,15613,0,-0.24559
PSMB6,6,0.2223,0.45546,1,9303,2,-0.22651,0.80138,0.8013,1,15614,0,-0.22651
TSPO2,6,0.21896,0.45102,1,9217,3,-0.26008,0.80142,0.80135,1,15615,0,-0.26008
CDKN2C,6,0.26061,0.50565,1,10258,3,-0.3468,0.80153,0.80145,1,15616,0,-0.3468
ITPA,6,0.16716,0.37889,0.995192,7781,4,-0.35076,0.80162,0.80155,1,15617,0,-0.35076
BACH1,6,0.23845,0.47702,1,9714,3,-0.28745,0.80176,0.80168,1,15618,0,-0.28745
ITFG3,6,0.12097,0.31045,0.987436,6434,2,-0.23594,0.80193,0.80186,1,15619,0,-0.23594
hsa-mir-217,4,0.56792,0.77,1,15386,2,-0.20149,0.80194,0.80187,1,15620,0,-0.20149
hsa-mir-4719,1,0.19804,0.42244,0.999642,8629,1,-0.91472,0.80196,0.80189,1,15621,0,-0.91472
NKG7,6,0.1447,0.34637,0.995192,7106,2,-0.21474,0.80201,0.80194,1,15622,0,-0.21474
PLCG2,6,0.056392,0.17426,0.969463,3663,3,-0.24235,0.80207,0.80199,1,15623,0,-0.24235
HRH2,6,0.057618,0.17725,0.969463,3736,3,-0.17777,0.80212,0.80205,1,15624,0,-0.17777
CLEC5A,6,0.30378,0.55861,1,11262,4,-0.26914,0.80216,0.80209,1,15625,0,-0.26914
LRRN4,6,0.62984,0.81422,1,16234,2,-0.27842,0.8022,0.80214,1,15626,0,-0.27842
MS4A8,6,0.32258,0.58059,1,11705,4,-0.28466,0.80223,0.80216,1,15627,0,-0.28466
ZNF652,6,0.25975,0.5046,1,10236,3,-0.25253,0.80225,0.80219,1,15628,0,-0.25253
RFC1,6,0.40764,0.65244,1,13034,3,-0.24649,0.80231,0.80224,1,15629,0,-0.24649
CCDC71L,6,0.067079,0.20001,0.973388,4204,4,-0.39207,0.80241,0.80234,1,15630,0,-0.39207
PCDHGA11,2,0.19752,0.42175,0.999642,8622,2,-0.36518,0.80248,0.80241,1,15631,0,-0.36518
SLC25A15,6,0.1644,0.37498,0.995192,7690,3,-0.29447,0.80251,0.80244,1,15632,0,-0.29447
SPINK7,6,0.21648,0.44765,1,9148,4,-0.38004,0.80263,0.80255,1,15633,0,-0.38004
hsa-mir-382,3,0.14699,0.34964,0.995192,7179,2,-0.30941,0.80267,0.80259,1,15634,0,-0.30941
RASSF9,6,0.58555,0.78263,1,15634,3,-0.21401,0.80272,0.80263,1,15635,0,-0.21401
KCTD4,6,0.19458,0.41767,0.999642,8551,2,-0.13898,0.8028,0.80272,1,15636,0,-0.13898
FOLH1,6,0.06853,0.20341,0.975148,4269,5,-0.30237,0.80285,0.80277,1,15637,0,-0.30237
DSCR4,6,0.22373,0.4574,1,9336,3,-0.25509,0.80287,0.80279,1,15638,0,-0.25509
GATA1,6,0.47753,0.70438,1,14086,2,-0.14826,0.80289,0.80281,1,15639,0,-0.14826
KIAA1430,6,0.23578,0.47349,1,9640,4,-0.28661,0.80304,0.80297,1,15640,0,-0.28661
PACSIN3,6,0.51265,0.73009,1,14589,3,-0.21726,0.80305,0.80298,1,15641,0,-0.21726
TMEM150B,6,0.29806,0.55178,1,11119,2,-0.19949,0.8033,0.80322,1,15642,0,-0.19949
IL2RA,6,0.69556,0.84957,1,16886,1,-0.17863,0.80337,0.8033,1,15643,0,-0.17863
TM9SF4,6,0.69237,0.84827,1,16870,2,-0.19963,0.80338,0.80331,1,15644,0,-0.19963
SNIP1,6,0.61185,0.80146,1,15995,3,-0.20668,0.8034,0.80332,1,15645,0,-0.20668
SHISA4,6,0.27133,0.51903,1,10504,4,-0.27767,0.80353,0.80345,1,15646,0,-0.27767
IQCF2,6,0.037269,0.12519,0.942551,2718,5,-0.41975,0.80374,0.80366,1,15647,0,-0.41975
hsa-mir-4722,4,0.060406,0.18416,0.969463,3874,3,-0.41766,0.80375,0.80366,1,15648,0,-0.41766
C1orf186,6,0.0082357,0.035708,0.833373,873,4,-0.4861,0.80378,0.8037,1,15649,0,-0.4861
CLEC11A,6,0.012633,0.052719,0.879624,1225,3,-0.27534,0.80382,0.80374,1,15650,0,-0.27534
TRHDE,6,0.52505,0.73909,1,14764,3,-0.19745,0.80384,0.80376,1,15651,0,-0.19745
OR4D11,6,0.088368,0.24787,0.982546,5159,3,-0.26495,0.80385,0.80377,1,15652,0,-0.26495
MDGA1,6,0.71404,0.85708,1,17033,1,-0.18543,0.80388,0.80381,1,15653,0,-0.18543
C3orf35,6,0.14719,0.34994,0.995192,7183,2,-0.19344,0.80389,0.80382,1,15654,0,-0.19344
GMNN,6,0.31462,0.57154,1,11508,2,-0.21832,0.80391,0.80384,1,15655,0,-0.21832
MTERFD3,6,0.080264,0.22996,0.97689,4806,5,-0.284,0.80401,0.80394,1,15656,0,-0.284
PPP1R3F,6,0.16076,0.3698,0.995192,7575,3,-0.3253,0.80402,0.80395,1,15657,0,-0.3253
hsa-mir-4643,3,0.036037,0.12187,0.941341,2643,2,-0.31537,0.80402,0.80396,1,15658,0,-0.31537
hsa-mir-4262,4,0.95448,0.96446,1,19330,0,-0.20783,0.80402,0.80396,1,15659,0,-0.20783
FGFR3,6,0.29671,0.55018,1,11095,4,-0.32179,0.80406,0.80399,1,15660,0,-0.32179
ST3GAL3,6,0.028852,0.1022,0.923555,2258,3,-0.23011,0.80411,0.80404,1,15661,0,-0.23011
DHRS7C,6,0.35317,0.61159,1,12260,3,-0.20512,0.80413,0.80406,1,15662,0,-0.20512
DSCAML1,6,0.21132,0.44068,1,9008,3,-0.28677,0.80415,0.80408,1,15663,0,-0.28677
HIST1H2BA,6,0.16156,0.37097,0.995192,7602,3,-0.20944,0.80419,0.80412,1,15664,0,-0.20944
GJB5,6,0.61292,0.80219,1,16008,3,-0.24583,0.80423,0.80415,1,15665,0,-0.24583
NLGN4Y,6,0.5955,0.78976,1,15763,2,-0.24389,0.80431,0.80423,1,15666,0,-0.24389
TMED4,6,0.45556,0.68811,1,13742,3,-0.28067,0.80435,0.80428,1,15667,0,-0.28067
SLAMF9,6,0.19027,0.41162,0.998792,8421,4,-0.34643,0.80442,0.80435,1,15668,0,-0.34643
CXXC5,6,0.70773,0.85451,1,16981,2,-0.1456,0.80444,0.80437,1,15669,0,-0.1456
CAPN8,5,0.15255,0.35777,0.995192,7346,3,-0.33757,0.80453,0.80447,1,15670,0,-0.33757
SYNE2,6,0.07929,0.22784,0.97689,4768,3,-0.27882,0.80467,0.80461,1,15671,0,-0.27882
PARP16,6,0.4723,0.70048,1,13990,2,-0.21307,0.80468,0.80462,1,15672,0,-0.21307
CACNA2D2,6,0.45416,0.68707,1,13720,2,-0.10494,0.8047,0.80463,1,15673,0,-0.10494
PKDREJ,6,0.24736,0.48873,1,9912,3,-0.23375,0.8048,0.80475,1,15674,0,-0.23375
GOLIM4,4,0.3095,0.56545,1,11383,2,-0.34554,0.80482,0.80477,1,15675,0,-0.34554
NTM,6,0.2857,0.53679,1,10846,3,-0.25243,0.80488,0.80483,1,15676,0,-0.25243
hsa-mir-6509,4,0.056829,0.17533,0.969463,3692,2,-0.23427,0.80489,0.80484,1,15677,0,-0.23427
SNX4,6,0.0087014,0.037564,0.833595,921,4,-0.35908,0.80491,0.80485,1,15678,0,-0.35908
GNPNAT1,6,0.069231,0.20503,0.976596,4293,4,-0.34669,0.80492,0.80487,1,15679,0,-0.34669
AP1M2,6,0.31642,0.57359,1,11554,3,-0.27798,0.80496,0.8049,1,15680,0,-0.27798
FRY,6,0.0069588,0.030623,0.825722,750,5,-0.33418,0.80497,0.80492,1,15681,0,-0.33418
HAGH,6,0.0076628,0.033482,0.825722,828,4,-0.34707,0.805,0.80495,1,15682,0,-0.34707
SYT14,6,0.023669,0.087509,0.919429,1946,5,-0.43955,0.80501,0.80496,1,15683,0,-0.43955
ZMYND11,6,0.72815,0.86286,1,17149,2,-0.14248,0.80509,0.80504,1,15684,0,-0.14248
MS4A1,6,0.68033,0.84325,1,16768,2,-0.24738,0.80516,0.80512,1,15685,0,-0.24738
PHKB,6,0.78319,0.88676,1,17653,2,-0.20294,0.80518,0.80515,1,15686,0,-0.20294
METTL20,6,0.018789,0.073401,0.909157,1651,4,-0.43804,0.80525,0.80522,1,15687,0,-0.43804
POLB,6,0.00092199,0.0044742,0.47942,191,5,-0.47995,0.80526,0.80523,1,15688,0,-0.47995
LOC388849,6,0.091464,0.25457,0.984511,5292,3,-0.3422,0.80529,0.80526,1,15689,0,-0.3422
hsa-mir-378d-1,4,0.35616,0.61378,1,12299,1,-0.24242,0.8053,0.80528,1,15690,0,-0.24242
RPGRIP1,6,0.14651,0.34896,0.995192,7155,4,-0.29335,0.80538,0.80534,1,15691,0,-0.29335
OR4K13,6,0.093402,0.25879,0.986721,5358,5,-0.34635,0.80539,0.80535,1,15692,0,-0.34635
hsa-mir-615,4,0.026368,0.095151,0.923555,2099,3,-0.51393,0.80543,0.80539,1,15693,0,-0.51393
DAZL,6,0.17242,0.38644,0.996699,7931,4,-0.27167,0.80547,0.80543,1,15694,0,-0.27167
ADAMTS2,6,0.29463,0.54767,1,11034,4,-0.36798,0.80549,0.80545,1,15695,0,-0.36798
PPP1CA,6,0.53504,0.74635,1,14887,3,-0.16573,0.80554,0.8055,1,15696,0,-0.16573
CTRL,6,0.15043,0.35464,0.995192,7283,2,-0.25277,0.80559,0.80555,1,15697,0,-0.25277
hsa-mir-6879,4,0.31643,0.5736,1,11555,2,-0.27186,0.80564,0.80559,1,15698,0,-0.27186
A3GALT2,6,0.065427,0.19616,0.970807,4133,5,-0.33566,0.80571,0.80565,1,15699,0,-0.33566
SLC8B1,2,0.1566,0.36377,0.995192,7448,2,-0.31433,0.80573,0.80567,1,15700,0,-0.31433
LBX1,6,0.44089,0.6772,1,13519,2,-0.16177,0.80574,0.80568,1,15701,0,-0.16177
GP6,6,0.080808,0.23114,0.97689,4835,2,-0.29983,0.80579,0.80573,1,15702,0,-0.29983
PRSS45,6,0.29435,0.54734,1,11025,4,-0.26652,0.8058,0.80574,1,15703,0,-0.26652
ORAI3,6,0.65566,0.83261,1,16590,2,-0.12563,0.80583,0.80577,1,15704,0,-0.12563
LRRC2,6,0.4055,0.65082,1,13006,2,-0.19101,0.80585,0.8058,1,15705,0,-0.19101
LCP1,6,0.84692,0.91773,1,18293,2,-0.15261,0.80588,0.80582,1,15706,0,-0.15261
LAMP2,6,0.20039,0.42571,0.999642,8696,4,-0.29484,0.80591,0.80585,1,15707,0,-0.29484
ZNF564,6,0.086833,0.2445,0.980015,5106,3,-0.2989,0.80618,0.80612,1,15708,0,-0.2989
MFAP3,6,0.55644,0.76176,1,15203,3,-0.29471,0.80621,0.80614,1,15709,0,-0.29471
COL22A1,6,0.57198,0.77295,1,15450,3,-0.23357,0.80624,0.80616,1,15710,0,-0.23357
CADM2,6,0.24332,0.4834,1,9812,4,-0.27846,0.80639,0.80632,1,15711,0,-0.27846
MYBPHL,6,0.14354,0.34464,0.995192,7051,4,-0.33349,0.80643,0.80635,1,15712,0,-0.33349
hsa-mir-6768,4,0.19295,0.41538,0.998792,8509,3,-0.3656,0.80651,0.80643,1,15713,0,-0.3656
TNFRSF4,6,0.1899,0.41111,0.998792,8407,3,-0.3092,0.80654,0.80646,1,15714,0,-0.3092
ANGPTL7,6,0.58062,0.77916,1,15579,3,-0.23424,0.80659,0.80651,1,15715,0,-0.23424
TNFRSF13C,6,0.10357,0.2805,0.986721,5777,3,-0.26981,0.80672,0.80664,1,15716,0,-0.26981
GLYCTK,6,0.50712,0.726,1,14517,3,-0.20294,0.80673,0.80665,1,15717,0,-0.20294
ATXN7L2,6,0.74835,0.87145,1,17339,2,-0.20745,0.80681,0.80673,1,15718,0,-0.20745
SYCE2,6,0.55467,0.76051,1,15173,3,-0.24911,0.80683,0.80675,1,15719,0,-0.24911
SMO,6,0.4331,0.67141,1,13400,3,-0.27547,0.80688,0.80681,1,15720,0,-0.27547
ALDH1B1,6,0.2787,0.52822,1,10674,3,-0.24813,0.8069,0.80684,1,15721,0,-0.24813
NUCB2,6,0.16839,0.38067,0.995192,7819,4,-0.30917,0.80693,0.80686,1,15722,0,-0.30917
S100A10,6,0.013197,0.054894,0.883911,1271,5,-0.45769,0.80703,0.80696,1,15723,0,-0.45769
hsa-mir-654,4,0.95096,0.9628,1,19289,0,-0.21438,0.80704,0.80696,1,15724,0,-0.21438
C16orf3,6,0.50097,0.72158,1,14431,3,-0.17904,0.80706,0.80698,1,15725,0,-0.17904
TRIM49D1,2,0.19294,0.41536,0.998792,8508,2,-0.33053,0.80706,0.80698,1,15726,0,-0.33053
ZBTB11,6,0.086111,0.24288,0.979252,5076,5,-0.39111,0.80707,0.80699,1,15727,0,-0.39111
TNFRSF21,6,0.40717,0.65206,1,13026,2,-0.18996,0.80715,0.80707,1,15728,0,-0.18996
PTPN12,5,0.072092,0.21152,0.976638,4427,3,-0.26389,0.8072,0.80712,1,15729,0,-0.26389
BEST4,6,0.22194,0.45496,1,9294,3,-0.29034,0.80723,0.80715,1,15730,0,-0.29034
NYNRIN,6,0.54776,0.75557,1,15078,3,-0.21947,0.80731,0.80722,1,15731,0,-0.21947
LRRC34,6,0.08288,0.23571,0.977615,4934,5,-0.34879,0.80739,0.8073,1,15732,0,-0.34879
MSANTD3,6,0.60071,0.79352,1,15847,2,-0.24301,0.8074,0.80731,1,15733,0,-0.24301
RILP,6,0.23285,0.46962,1,9578,2,-0.21653,0.80741,0.80732,1,15734,0,-0.21653
DEFB103B,1,0.19253,0.41479,0.998792,8492,1,-0.60051,0.80747,0.80738,1,15735,0,-0.60051
OR2T34,6,0.086588,0.24394,0.979428,5097,4,-0.32117,0.80749,0.80741,1,15736,0,-0.32117
hsa-mir-6875,4,0.15992,0.36855,0.995192,7549,3,-0.38502,0.80755,0.80747,1,15737,0,-0.38502
CDK12,6,0.13879,0.33748,0.995192,6928,4,-0.37133,0.80766,0.80759,1,15738,0,-0.37133
TTC25,6,0.49494,0.71716,1,14337,3,-0.24498,0.80769,0.80761,1,15739,0,-0.24498
INO80B,6,0.24349,0.48361,1,9819,4,-0.34853,0.8077,0.80762,1,15740,0,-0.34853
CSTF2,6,0.054859,0.17046,0.967824,3604,5,-0.33009,0.80773,0.80764,1,15741,0,-0.33009
TMEM55B,6,0.11135,0.29567,0.986721,6091,3,-0.28718,0.80774,0.80767,1,15742,0,-0.28718
CACNA1E,6,0.34084,0.60121,1,12080,4,-0.24205,0.80775,0.80768,1,15743,0,-0.24205
GTDC1,6,0.97791,0.97853,1,19649,1,-0.19838,0.80778,0.80769,1,15744,0,-0.19838
COMMD10,6,0.65756,0.83357,1,16604,2,-0.20931,0.80782,0.80773,1,15745,0,-0.20931
ANKRD28,6,0.026965,0.096836,0.923555,2135,4,-0.42307,0.80786,0.80776,1,15746,0,-0.42307
BRINP1,2,0.1921,0.41421,0.998792,8478,2,-0.41497,0.8079,0.8078,1,15747,0,-0.41497
TMEM255B,6,0.32006,0.57777,1,11646,3,-0.30842,0.80792,0.80782,1,15748,0,-0.30842
KCNQ5,6,0.037557,0.12599,0.944077,2730,4,-0.23799,0.808,0.80789,1,15749,0,-0.23799
ALDH6A1,6,0.034166,0.1168,0.936782,2549,4,-0.41209,0.80803,0.80792,1,15750,0,-0.41209
ARL13A,6,0.073094,0.2138,0.976879,4476,5,-0.47108,0.80816,0.80806,1,15751,0,-0.47108
MCM3AP,6,0.73386,0.86525,1,17204,2,-0.26777,0.8082,0.80809,1,15752,0,-0.26777
GDF15,6,0.045209,0.14596,0.952557,3134,4,-0.37299,0.80823,0.80813,1,15753,0,-0.37299
KIAA1919,6,0.20276,0.42899,0.999642,8770,3,-0.24817,0.8083,0.80819,1,15754,0,-0.24817
UNC13D,6,0.47357,0.70142,1,14012,2,-0.25987,0.80835,0.80823,1,15755,0,-0.25987
HDAC3,6,0.4213,0.66256,1,13228,2,-0.30431,0.80836,0.80824,1,15756,0,-0.30431
LOC149373,6,0.062363,0.18898,0.969463,3988,3,-0.27721,0.80842,0.80829,1,15757,0,-0.27721
RAB8A,6,0.21669,0.44793,1,9156,2,-0.21888,0.80853,0.80841,1,15758,0,-0.21888
TNNT1,6,0.038298,0.12798,0.94516,2767,5,-0.40232,0.80855,0.80843,1,15759,0,-0.40232
TIAF1,6,0.0077835,0.03394,0.828054,838,3,-0.32919,0.80857,0.80846,1,15760,0,-0.32919
hsa-mir-7975,4,0.081988,0.23375,0.97689,4890,3,-0.69095,0.80859,0.80848,1,15761,0,-0.69095
PPM1K,6,0.19149,0.41335,0.998792,8452,4,-0.2736,0.80865,0.80853,1,15762,0,-0.2736
ATXN1,6,0.044701,0.14467,0.952504,3107,2,-0.16377,0.80873,0.8086,1,15763,0,-0.16377
HMG20B,6,0.31896,0.5765,1,11618,4,-0.22737,0.80877,0.80864,1,15764,0,-0.22737
CXCL10,6,0.79842,0.89379,1,17806,2,-0.12323,0.80882,0.80869,1,15765,0,-0.12323
hsa-mir-1185-1,1,0.19116,0.41286,0.998792,8441,1,-0.488,0.80884,0.80872,1,15766,0,-0.488
OR1Q1,6,0.02111,0.080175,0.911999,1796,3,-0.20288,0.80884,0.80872,1,15767,0,-0.20288
DENND5A,6,0.095687,0.26371,0.986721,5445,3,-0.2213,0.80888,0.80875,1,15768,0,-0.2213
ADCK3,6,0.14433,0.34581,0.995192,7089,4,-0.2801,0.80891,0.80878,1,15769,0,-0.2801
GARS,6,0.50481,0.72435,1,14484,2,-0.22805,0.80896,0.80883,1,15770,0,-0.22805
SYDE1,6,0.20945,0.43815,1,8947,3,-0.28697,0.80904,0.8089,1,15771,0,-0.28697
AP4S1,6,0.058059,0.17835,0.969463,3757,5,-0.43376,0.80912,0.80898,1,15772,0,-0.43376
MST1,6,0.13446,0.33099,0.994952,6800,4,-0.38238,0.80919,0.80905,1,15773,0,-0.38238
FAM185A,6,0.0013665,0.0065247,0.57908,228,5,-0.45318,0.80926,0.80912,1,15774,0,-0.45318
SERPINB7,6,0.095119,0.26247,0.986721,5428,4,-0.25492,0.80927,0.80913,1,15775,0,-0.25492
CPE,6,0.012631,0.052712,0.879624,1224,5,-0.44291,0.80934,0.8092,1,15776,0,-0.44291
MAN2C1,6,0.012284,0.051394,0.875623,1199,3,-0.36101,0.80935,0.80921,1,15777,0,-0.36101
ANKRD50,6,0.68217,0.84403,1,16788,2,-0.27384,0.80936,0.80923,1,15778,0,-0.27384
URGCP,1,0.19062,0.41211,0.998792,8428,1,-0.37517,0.80938,0.80924,1,15779,0,-0.37517
FAM211A,6,0.83191,0.9101,1,18140,2,-0.25787,0.80943,0.80929,1,15780,0,-0.25787
MSMO1,6,0.036683,0.12359,0.941422,2683,5,-0.38685,0.80944,0.8093,1,15781,0,-0.38685
DAOA,6,0.12531,0.31704,0.988078,6559,3,-0.24763,0.80951,0.80936,1,15782,0,-0.24763
EMCN,6,0.28141,0.53157,1,10738,4,-0.2966,0.80953,0.80938,1,15783,0,-0.2966
NIF3L1,6,0.10943,0.29272,0.986721,6025,4,-0.29919,0.80961,0.80946,1,15784,0,-0.29919
ZNF812,6,0.066308,0.19822,0.972375,4172,4,-0.27884,0.80969,0.80953,1,15785,0,-0.27884
TMEM8B,6,0.24357,0.48372,1,9822,4,-0.37903,0.80972,0.80957,1,15786,0,-0.37903
TAS2R20,6,0.58199,0.78013,1,15597,2,-0.14041,0.80976,0.80961,1,15787,0,-0.14041
G3BP2,6,0.086542,0.24385,0.979428,5094,4,-0.40807,0.80987,0.80971,1,15788,0,-0.40807
SLCO1B7,6,0.0050414,0.022728,0.76953,601,5,-0.51206,0.80989,0.80974,1,15789,0,-0.51206
CALCOCO1,6,0.91836,0.95022,1,18966,1,-0.15398,0.80997,0.80981,1,15790,0,-0.15398
C19orf25,6,0.54073,0.75045,1,14969,1,-0.15415,0.80998,0.80982,1,15791,0,-0.15415
CREB3L2,6,0.78671,0.88837,1,17689,2,-0.21187,0.81006,0.80991,1,15792,0,-0.21187
C21orf62,6,0.057857,0.17785,0.969463,3746,4,-0.31172,0.81009,0.80993,1,15793,0,-0.31172
TCF21,6,0.71588,0.85783,1,17048,2,-0.20596,0.81013,0.80997,1,15794,0,-0.20596
PF4,5,0.32268,0.5807,1,11710,3,-0.25158,0.81015,0.81,1,15795,0,-0.25158
ARFGAP1,6,0.018592,0.072814,0.909157,1638,4,-0.41737,0.81019,0.81004,1,15796,0,-0.41737
TMEM105,6,0.10424,0.28197,0.986721,5805,4,-0.39885,0.8102,0.81005,1,15797,0,-0.39885
SLC30A5,4,0.048123,0.15351,0.955086,3289,3,-0.4693,0.81021,0.81006,1,15798,0,-0.4693
hsa-mir-4308,4,0.073024,0.21363,0.976879,4473,3,-0.46616,0.81022,0.81006,1,15799,0,-0.46616
WFDC11,6,0.21795,0.44968,1,9195,3,-0.16992,0.81025,0.81009,1,15800,0,-0.16992
KRTAP5-1,6,0.87591,0.93352,1,18608,2,-0.26351,0.81032,0.81016,1,15801,0,-0.26351
hsa-mir-6814,4,0.016669,0.067179,0.901228,1525,2,-0.34105,0.81035,0.81019,1,15802,0,-0.34105
RHCE,6,0.38886,0.63829,1,12752,3,-0.28897,0.81036,0.81021,1,15803,0,-0.28897
C16orf55,2,0.18953,0.41058,0.998792,8393,2,-0.3176,0.81047,0.81032,1,15804,0,-0.3176
CPAMD8,6,0.1926,0.41488,0.998792,8494,4,-0.32742,0.81049,0.81034,1,15805,0,-0.32742
ACTR6,6,0.96745,0.97143,1,19494,1,-0.20449,0.81056,0.81042,1,15806,0,-0.20449
SOWAHD,6,0.10615,0.28591,0.986721,5888,4,-0.31615,0.81068,0.81055,1,15807,0,-0.31615
hsa-mir-1825,4,0.22369,0.45735,1,9334,2,-0.32037,0.81079,0.81066,1,15808,0,-0.32037
ZBBX,6,0.37002,0.62423,1,12486,3,-0.24637,0.81082,0.81068,1,15809,0,-0.24637
SHB,6,0.573,0.77367,1,15467,2,-0.17213,0.81086,0.81072,1,15810,0,-0.17213
VIPAS39,6,0.060998,0.18561,0.969463,3905,3,-0.24527,0.81094,0.81081,1,15811,0,-0.24527
PP2D1,6,0.080083,0.22956,0.97689,4800,3,-0.33097,0.81095,0.81082,1,15812,0,-0.33097
C4orf6,6,0.50152,0.72197,1,14438,3,-0.24591,0.81099,0.81087,1,15813,0,-0.24591
ENPP2,6,0.33508,0.59479,1,11963,3,-0.3179,0.81103,0.8109,1,15814,0,-0.3179
KCNV1,6,0.16202,0.37159,0.995192,7616,4,-0.3772,0.81104,0.81091,1,15815,0,-0.3772
IFITM1,6,0.13849,0.33705,0.995192,6920,3,-0.2229,0.81114,0.81101,1,15816,0,-0.2229
SLC6A9,6,0.27089,0.51853,1,10495,4,-0.28223,0.81118,0.81105,1,15817,0,-0.28223
MOB1A,6,0.71743,0.85848,1,17065,2,-0.23806,0.81123,0.8111,1,15818,0,-0.23806
CELA2A,6,0.57549,0.77552,1,15499,3,-0.30811,0.81136,0.81123,1,15819,0,-0.30811
BCAT2,6,0.053314,0.1666,0.961723,3544,4,-0.50024,0.81137,0.81124,1,15820,0,-0.50024
C9orf3,6,0.04601,0.14804,0.954615,3165,4,-0.32106,0.8114,0.81127,1,15821,0,-0.32106
CAPN2,6,0.7336,0.86514,1,17201,2,-0.1518,0.81151,0.8114,1,15822,0,-0.1518
DIRAS3,6,0.21534,0.4461,1,9117,3,-0.25387,0.81158,0.81146,1,15823,0,-0.25387
TRAF2,6,0.0096064,0.041131,0.850327,988,5,-0.71156,0.81172,0.81161,1,15824,0,-0.71156
SNAP29,6,0.55981,0.76419,1,15249,3,-0.25504,0.81182,0.81171,1,15825,0,-0.25504
GATSL1,2,0.18805,0.40851,0.998792,8355,2,-0.31714,0.81195,0.81183,1,15826,0,-0.31714
LRP4,6,0.077925,0.22476,0.976879,4701,4,-0.3688,0.81195,0.81184,1,15827,0,-0.3688
SPINK9,6,0.15045,0.35467,0.995192,7284,3,-0.24884,0.812,0.81189,1,15828,0,-0.24884
PTPN14,6,0.36471,0.62018,1,12407,2,-0.20745,0.81208,0.81196,1,15829,0,-0.20745
CCDC116,6,0.94475,0.9601,1,19219,1,-0.12276,0.81209,0.81198,1,15830,0,-0.12276
ELMOD1,6,0.49891,0.72009,1,14389,2,-0.24622,0.81214,0.81202,1,15831,0,-0.24622
MBL2,6,0.12524,0.31693,0.988078,6556,4,-0.33894,0.81218,0.81206,1,15832,0,-0.33894
GSTM4,5,0.1426,0.3432,0.995192,7024,4,-0.3049,0.81225,0.81213,1,15833,0,-0.3049
ARHGEF28,6,0.30326,0.55799,1,11247,1,-0.092156,0.81231,0.81219,1,15834,0,-0.092156
